gpa,gre,math_camp,final_grade,camp_score
2.5,140.07333739415228,0,151.9698114263601,-0.6280685379736224
3.31,149.71787865344913,0,164.26063563172085,-1.3291419897726717
2.94,145.40477594859155,0,148.36565044402738,-1.8626644540464765
2.26,142.83896292777035,1,168.8407632229697,0.999497987156442
2.91,148.60908723644735,0,176.09676272877442,-1.4799041177512289
3.29,147.7359977416536,0,181.01653202633884,-2.4123251898678695
2.14,141.45080313241763,1,172.16329771893828,0.3553661475321316
3.25,146.80707407634387,0,183.92900612667978,-1.7328023273040054
3.86,158.94364214870822,0,195.44506733563946,-2.8738309723774393
2.59,150.55688975076794,0,182.50118640535675,-0.8085691844131015
3.5,144.70159520496028,0,174.4603150129692,-2.210360877266714
2.56,150.33271431318062,0,165.4686445927388,-0.4906024209232078
3.46,152.57216475720452,1,193.7060486653702,0.06509876832215389
1.97,140.68462551112432,1,158.4175413184849,1.1426058988971444
2.68,147.5432703318618,0,168.68419797926532,-0.7687594967436719
2.84,140.95891890453373,0,176.02715532317828,-1.2662385186680225
3.03,147.84665853378112,0,182.41068232475442,-0.5504119176061243
2.93,148.33137752768764,0,193.38863079428393,-0.1441515988010007
2.83,147.89397318546708,1,180.51583705492038,2.4141353848076825
3.34,149.51975836497206,1,206.24542474086357,1.0656206700405155
3.45,153.80649966589567,1,211.41508501033232,0.3154361460809699
2.93,150.90792276186738,1,180.10243849374925,0.20643607880846282
3.03,148.45385021693392,1,188.33444330742316,0.06057198242430706
3.88,144.82764541905757,1,208.15361593292803,0.9201364105601836
3.95,151.95453798442747,1,192.0850213011219,0.6672104219370107
3.49,153.8356043713787,0,193.89103680738666,-0.33212694255592246
3.63,154.10768698341985,1,176.57197335692445,1.3096659928176722
3.16,146.53812890090097,1,181.4938148697062,2.7161554941092483
3.27,147.59632742807403,0,200.80846494547342,-1.1858856955141523
3.91,162.22693972656086,0,209.98567196451535,-0.6165444912828719
3.47,152.26555729916052,0,183.78485077382476,-2.187971085041328
2.26,146.2148945824614,0,156.59522975928002,-2.2647324541761433
3.07,157.22803297443957,0,201.74824721255413,-0.5139219365307447
3.92,145.71194260452975,0,180.6922244831046,-0.20382068155846467
3.65,158.40189089419673,1,210.08595121081586,2.2064519079315827
3.37,150.69690208542715,1,162.31553887193863,0.5902760950777443
3.15,152.12711029206935,0,200.5283898502648,-0.37830900857242866
3.74,159.71509900512334,0,179.1513382166369,-0.23172502610635837
3.14,153.00670089359554,0,180.96918869149107,-0.9462767076379486
3.83,156.59391855499723,0,191.48842398989152,-1.0880295673599596
3.85,151.18502446735343,0,164.88977494453778,-0.24998156898960983
3.43,147.43490880259202,1,194.69107175149728,0.9491642213287522
3.52,152.9925996416041,0,171.6354032513929,-0.7135151345591594
3.8,137.50330587520318,1,203.24620470806647,2.6784286505634576
2.71,145.92429963891252,1,188.80497580294758,0.09212628349833063
3.69,148.4345188507583,0,142.5522941616353,-2.3733407583473265
3.88,151.89738790119452,1,222.92921187558264,1.1929366976692395
3.38,154.9766427439164,1,197.7718284158111,2.4450973720958338
2.19,142.07829025640822,0,145.24287084437537,-1.1780768046082477
3.32,145.89707010432747,1,161.9692908816926,0.55678946580303
3.93,154.7535776174201,0,206.67852086669922,-2.4777610976289206
2.69,151.2771975961467,0,150.53417056361275,-1.1169075687101038
3.24,145.0378651441012,1,173.8976082194435,1.2591061242615669
3.46,149.3988245889346,0,170.19928451631557,-2.256736742510876
3.13,151.64729166149476,1,181.94230884739207,1.8701167535027654
3.15,154.4296842566166,1,165.74760722598023,0.3336263715948429
2.69,152.5334745260204,1,189.791655619749,1.0419591786059457
3.59,153.8585880120188,0,177.79358925593948,-1.8748894754328838
3.83,155.2421317770904,0,174.83884225426425,-1.6914508683635903
3.37,152.80618675739464,0,167.46210055835712,-0.3568311608304368
2.37,143.26582964550218,0,187.2369907033779,-0.9148793496543658
3.22,149.13520797837225,1,188.87463483979002,0.7223581129652086
3.79,154.18582999705774,0,187.4805049685651,-1.040324154060801
3,148.04427687812756,0,195.34065545621888,-0.4899409159283862
3.09,151.37454900836931,1,181.81478024919977,0.2470523532168627
2.68,143.9560176529945,0,174.06761796678137,-0.40881503371355343
3.91,145.73798526994105,1,166.34058036023146,0.8767297655799396
3.03,143.71616337581642,1,175.0737234668211,0.805829605580842
3.38,140.44616046747,0,159.84375217983876,-1.9049704262334295
3.5,155.71598577730407,0,175.673881298973,-4.257788757972759
3,150.62045379510892,0,154.81941004033865,-2.2349569223247405
3.7,152.7044093020899,1,176.68502082188311,0.3359774467056655
3.51,156.5483015706634,0,180.33226631585387,-0.1770411794377858
2.29,139.28490820104855,1,170.41747068136422,-0.09422764016365459
2.21,134.32955764998187,0,177.6845792746334,-0.8301876876601065
3.92,153.27174930739042,1,159.51087899863234,0.0430735427460055
1.88,138.12228401384482,1,129.0348838621349,0.626862570652404
3.23,146.81998844597948,1,173.8932921293622,0.843166469729668
2.34,143.86175088125708,0,171.6012727778762,-0.24770483191129478
3.71,149.35663632089003,0,171.27387647495345,-1.6221452801014709
3.86,143.10118621971372,1,221.46308170914259,2.110032650348031
2.82,148.19887375440942,1,166.8457162084515,-0.1007248055592154
3.94,158.61292400605552,0,208.4517113417611,-1.6025979182768224
3.63,154.9608308005167,0,178.97270454868817,-1.3052680643668921
3.58,156.37839487865597,0,211.55243262707194,-2.459297464277207
3.22,149.40355822443053,1,167.6804180648077,1.8920701990604285
3.25,148.85663397613115,0,193.1502432636266,-0.9602770015041314
3.11,151.7873066951972,0,175.1444248965915,-0.8418051638957444
2.55,153.02188580028724,0,171.91368380427224,-0.8860586756718927
3.55,150.3224668956547,0,191.95437820588228,-1.0294233137130466
3.47,153.97892538111546,0,186.1135182367433,-0.816789923778243
3.35,144.4329086709746,1,163.92501823138184,1.762282798663188
2.86,143.74110056882748,1,197.20557689101193,0.7645472731861429
3.41,150.3650694496436,0,186.6203828977352,-0.44798419504738785
3.82,149.21999252211285,0,172.46648803948307,-2.9822334086423776
3.69,155.24844128592292,1,207.69668384232793,2.6990495105260393
3.2,158.37703570109318,0,197.85811805713345,-2.8177194244551522
3.44,154.4016037428499,0,184.8831166013152,-0.8469847458928405
3.25,153.31557361744538,0,183.6420392895899,-1.1983327413318379
3.36,157.10181222013162,1,202.26953350454397,1.0344875630700183
3.82,158.9458379125048,1,222.2786077843581,1.5309892314010667
3.16,148.81557038241039,0,183.8776856859282,-0.771636129021746
2.68,144.01756362625952,0,204.82603873279032,-0.8497261528050709
3.33,147.831073411173,0,177.5996667122543,-1.5435957623087027
3.22,148.3044595394415,1,214.7100874819852,2.4218489789651736
3.41,144.9499271078249,0,195.28143740046508,-0.48704008822439326
3.41,139.60955935919046,1,203.9778072710577,0.12186735633991319
3.03,149.08679287658032,0,172.69814087586815,-0.2741907376628294
2.4,137.21396344227634,0,170.8619996658657,-0.7347367136170312
2.25,142.83468200393028,0,172.00674081551034,-0.47300779192055553
3.26,144.10148373597235,1,178.8583144199506,0.601827508856254
3.57,152.08809834957017,0,182.07689845738287,-2.654283691035574
3.63,148.75413817561724,0,201.28122747253602,-1.0727495534681408
3.94,142.50520544605814,0,167.77000576197605,-0.37075434744415325
3.79,154.61727227018514,1,190.57463770994676,2.2527673648872586
3.66,146.00915165484997,0,150.40224393331513,-1.200486594564795
3.35,152.4547239681163,0,199.28226173139188,-1.4135725591881658
3.51,159.99408181707017,1,191.204596615108,0.492320395080295
3.74,151.98259050179365,0,204.43808656819684,-3.206770530413382
3.03,150.59273911964812,1,200.90682629483805,1.1517857482755007
3.95,158.03376666505386,1,207.31949323537927,0.36093899208077074
2.6,145.95449391523783,0,156.45280375629463,-1.2398038602539558
1.76,145.1116090525053,1,194.87663654084398,0.5730700466015604
3.62,152.79176075120495,1,195.08826084507717,2.9451439700021003
3.46,152.21353033762847,1,207.23784174728547,0.9752342522478451
3.88,166.56741274536566,1,202.7239868869619,0.4908918306616902
3.21,151.0091875746448,1,184.07678845763618,1.9712246986841064
3.4,155.5998821511068,0,193.45365799576396,-1.2659643493795305
3.52,162.01334211440627,0,155.8764373187258,-0.4235029467290077
3.99,146.3915727802709,0,202.51257928032416,-1.2951286126973245
3.63,152.3682282672958,0,182.0362124012659,-1.369266873338944
3.38,148.29540006273172,0,192.87823874206362,-1.2902242497836385
3.34,150.30535012179422,0,171.7088426968309,-1.8019111641977255
2.55,141.84557138318092,0,165.7758666631326,-0.7060814391015207
3.94,142.34802866158785,0,189.9133207455397,-1.1774770704837279
3.81,147.8085875234545,0,169.97174405823455,-2.4253118080909255
2.77,153.57538502187424,0,148.0820760521333,-0.5869833067005383
3.37,151.02565839145882,0,163.43595318614257,-1.1755955704271968
2.65,148.75369928397205,1,160.71949740119643,0.3603782307943104
3.59,155.59889767761672,0,196.2811811390973,-2.763046575193237
3.77,149.12405196077836,1,190.52448085949646,1.9810891485707056
2.89,145.6076907351059,0,150.61163734745813,-0.9638079141878617
3.36,152.9507322430815,0,189.35181587951854,-0.28951935493953906
2.06,145.7226147564433,1,166.1074009780354,0.8570856414998091
2.98,151.33605211596594,0,178.98016501683094,-1.4908605084516615
3.29,157.18644351416955,0,158.53560343411488,-2.1730716538597408
2.76,149.93091404151463,0,184.101583728229,-1.2076910505594254
3.71,159.42483170244486,1,196.63680593099286,1.5908816382161235
3.56,146.78048802301777,0,179.18121964307653,-1.028054035095554
2.55,138.53671246128673,1,177.4439251138431,0.6510607570838638
3.7,142.74340296670863,1,160.09307323745085,0.7346191395014807
3.35,146.63443286473054,0,162.86641298615115,-2.138408788204822
1.84,140.41016888651495,0,154.82293817633928,-0.6551482273148813
2.62,148.65558102972392,1,153.85185916213973,0.4706511526700583
3.38,156.59845017172705,1,178.95292830936953,0.9238178736401277
3.58,158.89888999284568,0,195.52404667057587,-1.166328419915709
3.86,158.67985232976952,0,165.49687073625756,-3.0038325631467706
3.18,155.27078581673447,1,191.6420129405393,0.5914004821005672
3.16,148.14263967475927,1,168.54008115645638,1.16363047513769
3.26,152.8805802770279,0,158.34330369106164,-3.5152551405242365
3.11,153.1062113726382,0,189.83322988933588,-3.1806269162276393
3.41,149.0775120666595,0,140.70547496479037,-2.917989508788864
3.82,156.1748258960666,1,179.92832320892322,1.7865275346783227
3.19,142.28366984201367,0,155.70384131905183,-3.823980688192378
3.02,148.31673186939,0,184.48689100428447,-0.9990153941004118
3.43,160.7544859471499,1,202.99793827936935,2.0077238503588526
3.35,147.34805921517346,1,182.12362891506274,0.07876092834063725
1.91,144.4403234942396,0,122.39334022863716,-0.22946854830382846
2.82,143.71267630241638,0,183.3129638346064,-1.5192589628173696
3.93,154.2666658266678,0,190.6565405164866,-0.1880966509923312
3.96,150.51864294890464,1,179.99462723641105,-0.0986373568257703
3.04,137.02759644458598,0,163.79732426752685,-1.4064503627621439
3.35,147.1923769881624,1,176.69249509617134,1.6754063905780234
2.73,144.5751434577658,0,167.56324288258907,-0.4769916079227253
3.72,150.1082259615002,1,204.57622566642232,0.286928126477203
3.13,153.50663464177333,1,185.7802181193112,0.2671993788589059
2.72,159.17947331691198,1,187.18605131228793,1.194712500897738
3.78,153.76727289892108,0,185.11129071023856,-0.29112974477062026
3.79,157.6950127624323,1,189.34324594043284,0.8238711367171436
3.2,148.65721128315965,1,201.8008426254438,1.8551056796403798
2.89,142.0952707693039,0,156.41334275138703,-0.995296930223829
2.56,142.9734303144754,0,150.30231647621582,-0.6046680354577271
3.08,151.47318360312013,0,166.90050584720382,-1.2891491718551156
2.18,145.6183295448464,1,151.45357434063237,0.29358428988861074
3.77,146.69407368201118,0,194.7468054541929,-1.7331938495682548
2.75,139.03358490254047,1,162.1412275700049,0.045028303483150844
3.24,154.91405436741468,0,178.85811991158147,-0.512325006415378
2.94,147.36164430093368,0,166.85026467968285,-1.688920620349227
3.72,153.04754696790187,0,180.0150205666135,-3.473756730907569
3.59,157.85339707855707,0,185.04760195498244,-0.6305951329988244
2.63,147.39795805893564,1,194.45700354817578,0.65759223449415
3.68,149.82200235444145,0,201.00190764586537,-2.1955731026349277
3.03,154.88516933081303,0,191.03817617670677,-1.15726729236572
3.94,158.29190490289233,1,196.19086111771293,2.455571632105076
3.92,144.408577463961,0,158.81785400700738,-2.1641752153106486
3.48,149.87830904482524,0,169.18626817574466,-0.3193121499370654
2.95,144.2416738950892,1,188.07063667558532,-0.06250888155279055
3.17,154.84541689581133,1,213.27759332238728,1.638066764895103
2.79,145.77129126191375,1,173.41417733261778,0.05990581789193594
3.54,146.98365863242222,0,161.4776303895663,-1.1354365916065687
3.74,139.45015549248492,0,170.02366814103817,-0.21925630512339978
3.35,152.26102825712442,1,160.96989884227045,1.5639527850397665
3.65,141.48297275162986,0,187.06259745873234,-1.5609280513145953
3.68,151.2768976167261,0,170.73916422333386,-2.2214233444828873
3.67,145.0864552259809,1,186.68993558712776,1.5712879720010249
2.54,152.84030629357602,0,198.48214793154972,-0.39579503904862656
2.67,141.57076747066014,1,157.0526950445642,0.7660197771359312
2.82,148.1164867071029,1,197.1032721058269,0.6498338474670622
3.43,152.37820836821243,0,185.6542823340431,-0.906360210958484
3.42,153.68296469190807,0,186.54680880929808,-1.9856035407889305
2.34,137.74759145223467,0,160.37511498201061,-0.2286207335983682
2.77,146.72864903352706,1,196.76649370558323,1.585851180410064
2.28,144.33451249831302,0,169.73737227353428,-2.141778114081208
3.86,153.24796640040014,1,219.1639018532931,0.33123557082507804
3.19,151.7706595399875,0,191.84410852854904,-0.3657002906304182
2.21,141.47269791882326,1,185.45326626299124,0.4751238858033816
2.93,144.8192263536252,1,172.96343496794998,0.2374549635275489
2.8,151.84799604725902,0,135.98912634020007,-0.7663975655094104
3.71,148.31405023005107,1,169.3434086548709,0.35827753468707657
3.89,151.53901736115554,0,168.1124553946213,-0.5007325408970548
2.61,152.3422715063501,1,168.3416946967036,1.347907998579051
3.83,143.30041368279336,1,215.3441846328604,1.739683531660229
3.66,153.11083302698037,1,169.18200230157967,0.22024575897576426
3.69,157.7079890156381,1,195.00478864059735,3.3273735732109597
3.8,153.68444643223165,1,178.53587601740162,2.720778158935839
3.13,153.24585310929857,0,170.25225364290733,-1.6258069270092708
3.53,152.28914588858927,1,191.33193590302685,0.775496703776142
2.74,142.7320250734696,0,154.21909983952946,-0.8014447017589841
3.71,153.4597271603622,0,190.5008752031622,-1.4785917626013159
2.49,142.48908469326733,0,188.8418717214431,-0.5362578837073151
3.65,154.8737662988697,0,183.9278660096088,-2.3753518318860785
1.85,141.84036879735052,0,152.25890833948347,-1.9925272847185709
3.09,137.19186388752956,0,187.8242116388101,-0.7678540440158944
2.96,141.51075403106523,0,146.72426218934345,-1.1370679196874744
2.5,148.1607108822053,0,159.0250802093664,-1.2240811857594993
3.82,146.86643039108156,1,208.34056244897008,0.07529790629072053
2.99,149.31437391783564,0,155.50408420147994,-0.6494033098068733
2.5,146.43553783591688,0,185.90750713165204,-1.3850064372229323
3.75,148.30465889676907,0,175.66433954187283,-1.2019587842696335
3.77,147.628653284701,0,164.52506490546978,-1.945453188198754
2.04,143.55400853737578,0,146.51425000920386,-1.9167722607116937
3.94,152.6606500028626,0,185.70014231798075,-1.7476170096403985
3.71,151.2828119680145,0,181.93447030950244,-0.8353956440339596
2.76,141.10790256312717,1,173.60861662670976,0.8135140201088711
3.35,145.8195051043149,0,161.16872091009694,-1.8934805878234156
2.61,147.41212581514486,0,167.54208519057113,-0.7323925097048348
3.56,147.78087070426434,0,167.70281605187603,-0.7567322894712236
3.52,148.63204705859934,1,201.9164469681065,0.0916171439783624
3.14,157.11682095582043,1,187.57932084650363,6.645975172081542e-5
3.17,147.1752963469578,0,163.4865960733281,-2.1977628469690416
3.34,146.15929823751208,0,180.55688415304556,-1.2733827194688183
2.92,140.39801254643223,0,151.13787494493633,-1.0202856013359594
3.34,157.7907875557299,0,171.54376817303032,-1.0229637744138134
3.45,147.7863484778864,1,197.30918236239515,0.4940518857655252
3.34,143.63559413627715,1,189.46475364036243,1.2716878862724288
2.89,150.07592760149106,1,180.8775985835064,1.3075090366301119
3.12,149.69633316092876,0,188.94424125096464,-0.7228080272413924
2.66,145.1064881306015,0,173.47323711394245,-0.9840336213871577
2.73,150.37131010301732,1,204.75894841532815,0.30056320170933404
3.91,152.60792937392242,0,187.20043900410474,-1.2614649883972187
3.65,153.98192799218162,1,204.24275921764962,1.1632947648731546
2.97,152.8090739491973,0,181.18141708524303,-0.27262068757280855
3.71,155.34476781349395,0,174.4397436583301,-1.2162015876361019
2.66,150.05243108694378,0,182.17430514794898,-0.8110144829237655
2.27,146.47291570583408,0,160.261488116875,-2.612790322444635
3.15,149.0196951503185,0,154.38454250790124,-0.4225631483113465
3.21,142.09493151875708,1,179.57299099635196,0.013925324311260479
2.84,139.55148919851933,0,167.1023064840743,-0.2419767766116332
2.1,140.48106643524326,1,151.6173299900721,0.2451398093678349
3.2,147.34550084724972,1,163.9022426966299,0.25940521163979446
3.87,156.71358533978807,1,208.98266986736445,0.46709252264737144
3.53,140.1285119878999,0,176.50085255625316,-1.0071109866965264
3.82,144.98453108035275,0,186.609061548534,-0.9283067147183145
3.39,153.9432060773069,0,201.2098430450923,-0.8561518623221169
2.15,144.98554980889998,1,161.66511730272944,0.4378610127477013
3.94,162.9978594616912,1,215.99452358273658,0.8174282124628913
3.02,149.90098123010296,1,180.4475920393602,1.0755592745926394
3.31,156.9812775457308,0,202.4405588057227,-0.2956263250615522
3.58,150.80967373652732,1,212.1557015690318,3.440262903269785
2.9,151.06597249580443,1,185.66153452831264,0.27283874024272115
2.57,141.0257092247146,0,169.8101634816215,-2.4362577185739007
3.6,147.05573153129723,0,203.8038292822948,-0.4668292609210219
2.94,143.61836206463911,1,179.1924960050764,2.7702762886533256
3.56,147.12596709334048,0,187.1914158353845,-0.8050388558989713
3.62,143.29301847741263,0,197.87976798792954,-2.0952609632489323
3.47,145.5708230518969,0,196.5758770400445,-0.8333198132070296
1.75,146.1306940261278,0,157.13708390899404,-0.6754881325198193
2.88,154.62946978180116,1,157.824765097787,0.2807803529300996
3.57,147.7725995479801,0,181.50390887709722,-0.6124580449411886
3.38,159.95569728645563,0,206.6099218297125,-0.7444529259808694
3,144.19524680388167,0,190.84130252675544,-0.22122132049990426
3.34,158.1994078563116,0,158.77724452259025,-2.2033824164610785
2.38,148.45328784262279,0,158.53227352627704,-0.49883768682005036
2.2,143.07325681429623,0,165.84755874562381,-2.970865015639389
3.55,155.492824782578,0,194.85413395836912,-1.966483357556719
3.38,156.9211565881548,0,200.62923598948686,-0.7518986353646295
2.47,145.38279157689053,1,173.84490301544915,0.38172997013129184
2.1,151.76988915521892,0,181.00039819369817,-1.952696549188051
3.68,150.45608842969236,1,181.5090013705076,1.1546206950508047
3.62,155.84352148423864,1,167.75908324647511,0.1691416244938384
3.41,140.93511228816476,1,172.35755786897562,1.5673819115075234
3.15,151.05514539436888,0,180.8018705382678,-0.4873588139379026
2.53,135.7902873438438,0,135.85275391332624,-2.662665211928575
3.36,158.67706683399564,1,196.1392849779801,1.1286084348767051
2.77,144.34205482456179,0,164.2322846540905,-1.262030374319816
3.63,149.2268031353674,0,156.1727711677242,-3.2900225144939643
4,138.60397899045793,1,192.36330333116194,1.103758494372614
3.3,155.03841321149008,0,167.3602447904127,-3.3945965124960837
2.51,140.02787044926964,1,160.4993212457789,-0.08627404477918621
2.42,138.13576709912212,0,166.12416696418683,-2.0377770304216414
3.55,149.37693040914266,0,167.5675621179658,-1.726992316158808
3.61,154.0096018811482,0,189.40974399185848,-0.7568602584621739
3.97,149.32946510656984,0,169.29542300316643,-0.3287449610934348
2.47,142.7520067309005,0,153.51637581400922,-0.9686494011889766
3.31,150.67424801670134,0,174.62155734270863,-0.7718687335631641
3.75,162.17820478493667,0,185.79106583709188,-3.481367257032266
2.33,145.66882443596094,1,180.6265931517085,-0.02755111061967052
3.63,157.4868869528346,1,206.12083354932727,0.7792080435279802
2.44,144.76051812098115,1,201.87806584005577,-0.07516499398413234
3.51,149.84190169424969,0,191.28368745027342,-0.6898783995451317
3.64,138.28313965612992,0,189.26420759049344,-2.9681543157781674
2.81,146.20530792932976,1,183.98151278143274,0.001899736549889841
3.86,152.69776529626142,0,198.11208180005454,-3.0606910143021264
3.63,152.54738003485255,0,150.90255000569186,-0.8023720534314459
2.6,149.6720101498731,0,165.49615444888377,-1.605756179816463
3.74,151.99200004789486,1,205.14028759598924,0.2686215218289929
3.17,133.63700834707004,1,181.89712378997862,1.9480093708836974
3.38,139.88378769474306,0,152.14813710421205,-2.2348097966445453
3.38,150.85794343012867,1,162.0353818490884,0.4823144113084545
2.71,145.34089858972658,0,181.73943843932938,-0.48223978256462585
2.86,142.7631531781182,1,184.71750621102717,1.312850154054389
3.84,146.0808036018378,0,141.30533772623465,-2.60848751445386
2.24,145.80244722295606,1,184.8545072313373,0.8295569541456024
3.24,156.36507077138162,0,176.51588674859138,-0.907118025415336
3.35,149.38668143911707,1,167.68969035603914,0.46889804184242534
3.04,150.08443920673486,0,180.79012665146365,-1.5005141277860374
3.38,148.66023731112588,0,174.85566444075045,-2.0343503186965597
3.91,159.03589331774074,1,217.0089387491225,1.013776842754274
2.94,145.19105173491945,0,174.18283726434777,-1.4432403440731139
3.35,152.92147429186184,1,182.65193809137557,0.6887654130886051
3.43,150.2090429339218,1,202.66173523678225,-0.04378611558039669
3.24,155.69904940452085,0,184.28858873135715,-1.777706299135113
3.41,156.06458896940526,1,182.53165840020912,0.39037754551973347
3.29,146.9699378206449,1,191.34223826943457,0.08326516080308125
3.7,152.99934845295152,0,171.13596316028892,-1.8832820247891617
3.88,147.48615203036871,0,171.28041103969161,-1.163959654307409
3.09,146.63363915563045,1,169.35121703583212,1.1333501591205697
3.67,159.46954682260153,0,189.05780963712925,-3.6755540538115703
3.7,162.0033838430267,0,210.1282093636259,-2.0290279638653357
3.78,143.97783046696654,1,226.2230465427282,-0.13242988959192345
3.63,150.81970281700592,0,175.43935896512505,-2.0249437661604026
2.12,147.33109105919928,0,176.69520125021214,-1.2409088585613843
3.88,157.8716782969342,1,208.1667107494643,1.159661619941903
3.87,146.52239926101308,1,185.06079695454218,0.43955714495885934
3,152.0041684510933,1,185.72063385211416,0.12646982983329835
3.54,145.5712036129347,0,170.98492899763488,-0.8278468281971778
2.86,148.03106563972386,0,172.9306903352554,-0.6372186443840739
2.98,150.32545554588472,0,149.93535140890046,-0.4498665509600576
1.95,143.44292221707042,1,164.96055114130834,0.24891844633697502
3.12,150.0191212063398,0,168.4160762848232,-0.41400275824027877
3.92,147.72661055223557,1,188.14491327902442,0.17858968745891357
3.31,145.1799315677988,0,160.3865328514828,-0.39333882215663607
3.67,151.27214691017357,0,190.4799624346552,-3.6150851010044933
3.61,156.148299962945,0,181.49303560033263,-1.0802021372185429
3.59,149.69217926100566,0,190.96902854570214,-1.3141265746598525
3.74,151.02780183019496,0,172.5933525736037,-0.2506050493882789
3.33,152.034928704226,0,170.86540390893975,-2.077941394975542
3.57,155.14358088559598,1,191.7699488783112,1.8811380752764553
3.84,156.98804980934062,1,197.21785928685557,0.30179715473511703
2.35,145.9651185817959,1,198.21682592172536,0.37206682959553516
2.98,145.84783534122067,0,184.70523271997428,-2.22061953024607
3.41,145.24660232342688,0,153.99392877269509,-3.005437950136988
3.55,149.75575224649128,0,193.1232831521952,-1.1737801172547904
3.86,151.8256419365911,1,195.3689681402826,1.5923671558452426
2.87,152.9886744242031,0,181.59100587942658,-0.36393411468737785
3.45,146.1496910108765,0,182.81963466528543,-0.2411468367471139
3.01,151.7025260311473,0,159.0028397099701,-0.6236166995705434
3.98,136.7736877120528,0,198.184394869113,-3.567495120322303
3.73,154.68456257384193,0,192.38284424102494,-3.110168579901603
2.5,143.8515224638022,1,161.14246483971934,0.6240759390732873
3.28,144.69661632691034,0,155.0829381856874,-0.42484148272647937
3.08,144.91636410490432,0,147.42626458963292,-1.8647470846827225
3.04,143.9976178890355,0,152.10274203720803,-0.6046057879832925
3.5,149.88447126950584,0,183.42347686737864,-1.5031554245908878
2.23,142.02244003446387,0,163.70056084313535,-1.2783960959731737
3.83,150.18754802117232,0,197.78640796439907,-1.413071011323598
2.15,150.21576690362238,0,195.82657707722666,-0.15054941490291246
2.86,150.9652177630118,1,170.1573940855586,0.08009853002764439
3.76,144.40260979786322,0,198.31507103586063,-1.9370046344804148
1.89,149.00463819651742,0,158.31365667136842,-0.2458873911271796
3.16,141.04016436966538,0,189.74192861440122,-0.4628285289337186
3.49,151.4808548968262,0,167.20399707762104,-2.48413335976438
3.15,143.813044022428,1,182.71579394538662,1.7462055718018852
3.53,155.44699644080336,0,192.4211662861805,-0.913560955833028
3.73,151.68264384983325,0,152.4112024950624,-2.434756183856586
3.98,146.17306949597045,1,195.53407488043416,0.7805160778308053
3.77,155.5796554308225,1,188.95186236863168,-0.05867223511680639
3.77,149.97634938690902,1,152.48879405044033,1.4508976249856067
3.19,150.60329309785618,0,171.4836923888996,-0.6286813965877032
3.58,158.42547702088265,1,210.42183684959076,0.7684464694300008
2.75,145.3286792037641,1,188.65257101513757,1.8274114306959226
3.85,142.64610844454734,0,173.41472930390455,-0.7463245328021549
3.79,150.97796899947076,0,150.88618936488032,-2.056180521857406
1.88,147.11346033867258,0,166.57050564886475,-1.8084413626021298
2.62,147.84275440333877,0,145.20096552491083,-0.211127933434053
3.59,145.80634607854407,0,191.84697005813433,-2.407941458171562
2.85,143.2512694595108,0,139.27860025105736,-2.5779292740815647
3.2,137.53932949957706,0,174.97437876194616,-0.24388394403311664
3.98,152.6759061619717,1,230.4263488436632,1.2844731646916432
3.48,156.23794002378963,1,195.43473730683226,1.1249352833796502
2.95,154.59630845980718,0,186.0304228382576,-0.6598703135550735
3.3,147.35069546652286,0,178.46198604313423,-2.113570623926083
3.18,153.57048850301746,0,157.76728696820604,-0.8864700729852563
3.93,150.58132375213899,0,208.09195813441988,-1.54825984888131
2.83,150.35015249762074,0,147.85893976039955,-2.241499987582396
2.42,148.53999420867598,1,178.2497811413663,2.6867586958823315
2.99,146.78208062808528,1,198.2708851690834,1.8093055580732467
3.06,150.85020826831948,1,177.8969728702057,0.17424848064225495
3.65,147.1078912029306,1,190.56975965365265,0.4010445727090701
2.35,147.2354162633337,0,191.0841750822729,-0.3377321724727701
3.91,150.90041988288715,0,185.09519400920425,-1.5918637259307575
3.42,142.21913548189897,1,180.55739147500395,1.3212725706411117
2.29,145.6146202941284,0,172.6884297967253,-2.150739276728012
3.09,153.5226934813027,0,169.19317568484908,-1.7429003343870564
3.11,152.90354171854918,0,185.817902924056,-0.46189118442342836
3.71,150.54916512280693,0,161.22487640595554,-2.353627320623814
3.23,155.14092015200845,0,169.75374136427314,-1.4455248802123388
3.4,160.0131517073745,1,185.50846644852626,0.30411007271515156
3.97,147.1492898170818,1,188.90907878834184,2.0476191821769993
2.65,151.06870460396135,0,179.33743237530422,-1.9539007687964771
3.76,155.7603394968259,0,198.48988459377387,-1.3303099563575147
3.68,147.054953358436,1,181.00005595696382,1.6118461050143835
2.29,148.70925146914485,1,168.9380084385768,-0.0770508732140166
3.35,152.35604502447643,1,180.33361614768143,1.8567796688475713
3.11,151.04928104716822,0,172.91574181515696,-0.5987819479856147
2.68,146.11395608535048,1,179.57519022782537,1.5216563311818898
3.67,157.8842755433625,1,182.56121780270357,0.9889840808213433
1.83,147.29905643642536,0,158.52379481882312,-1.8958520250093005
3.67,151.9242163414911,0,162.62018854807206,-2.0032564273852427
3.61,145.84290040623384,0,164.27981467651625,-0.6704641156326644
3.42,147.93894359232414,1,205.9317215602337,2.4802100502393514
2.97,157.22625261813226,0,194.8900030828891,-0.4103358222048876
3.65,150.5456499349686,0,168.14435147783826,-0.9435866465504839
2.58,139.5867912722691,1,176.66327400756,2.1125142558987053
3.32,141.5131721502391,0,157.67839247084027,-1.7704618683501923
